,name,date,time code,loc,wea
3016,oriental magpie robin,20230608,3,Jubilee ,sunny
3017,rose ringed parakeet,20230608,3,Jubilee ,sunny
3018,large billed crow,20230608,12,Jubilee ,sunny
3019,black kite,20230608,12,Jubilee ,sunny
3020,large billed crow,20230608,14,Jubilee ,sunny
3021,black kite,20230608,14,Jubilee ,sunny
3022,large billed crow,20230608,15,Jubilee ,sunny
3023,jungle myna,20230608,15,Jubilee ,sunny
3024,oriental magpie robin,20230608,15,Jubilee ,sunny
3025,large billed crow,20230608,16,Jubilee ,sunny
3026,large billed crow,20230608,20,Jubilee ,sunny
3027,large billed crow,20230608,25,Jubilee ,sunny
3028,large billed crow,20230608,26,Jubilee ,sunny
3029,large billed crow,20230608,28,Jubilee ,sunny
3030,jungle myna,20230608,30,Jubilee ,sunny
3031,black kite,20230608,30,Jubilee ,sunny
3032,large billed crow,20230608,31,Jubilee ,sunny
3033,oriental magpie robin,20230608,32,Jubilee ,sunny
3034,large billed crow,20230608,32,Jubilee ,sunny
3035,jungle myna,20230608,33,Jubilee ,sunny
3036,large billed crow,20230608,34,Jubilee ,sunny
3037,large billed crow,20230608,35,Jubilee ,sunny
3038,large billed crow,20230608,40,Jubilee ,sunny
3039,black kite,20230608,41,Jubilee ,sunny
3040,large billed crow,20230608,41,Jubilee ,sunny
3041,black kite,20230608,42,Jubilee ,sunny
3042,large billed crow,20230608,42,Jubilee ,sunny
3043,black kite,20230608,43,Jubilee ,sunny
3044,large billed crow,20230608,43,Jubilee ,sunny
3045,black kite,20230608,44,Jubilee ,sunny
3046,black kite,20230608,45,Jubilee ,sunny
3047,large billed crow,20230608,45,Jubilee ,sunny
3048,large billed crow,20230608,46,Jubilee ,sunny
3049,black kite,20230608,46,Jubilee ,sunny
3050,black kite,20230608,47,Jubilee ,sunny
3051,large billed crow,20230608,48,Jubilee ,sunny
3052,black kite,20230608,48,Jubilee ,sunny
3053,black kite,20230608,50,Jubilee ,sunny
3054,large billed crow,20230608,51,Jubilee ,sunny
3055,black kite,20230608,51,Jubilee ,sunny
3056,large billed crow,20230608,52,Jubilee ,sunny
3057,large billed crow,20230608,53,Jubilee ,sunny
3058,large billed crow,20230608,54,Jubilee ,sunny
3059,black kite,20230608,54,Jubilee ,sunny
3060,large billed crow,20230607,26,B7,cloudy
3061,large billed crow,20230607,29,B7,cloudy
3062,large billed crow,20230607,30,B7,cloudy
3063,large billed crow,20230607,32,B7,cloudy
3064,large billed crow,20230607,33,B7,cloudy
3065,large billed crow,20230607,34,B7,cloudy
3066,large billed crow,20230607,40,B7,cloudy
3067,common tailorbird,20230607,40,B7,cloudy
3068,large billed crow,20230607,41,B7,cloudy
3069,black kite,20230607,48,B7,cloudy
3070,white browed bulbul,20230606,0,Rocks,sunny
3071,oriental magpie robin,20230606,0,Rocks,sunny
3072,scaly breasted munia,20230606,0,Rocks,sunny
3073,oriental magpie robin,20230606,1,Rocks,sunny
3074,red whiskered bulbul,20230606,1,Rocks,sunny
3075,white cheeked barbet,20230606,1,Rocks,sunny
3076,scaly breasted munia,20230606,1,Rocks,sunny
3077,spotted dove,20230606,2,Rocks,sunny
3078,white browed bulbul,20230606,3,Rocks,sunny
3079,red whiskered bulbul,20230606,3,Rocks,sunny
3080,spotted dove,20230606,3,Rocks,sunny
3081,purple rumped sunbird,20230606,3,Rocks,sunny
3082,oriental magpie robin,20230606,4,Rocks,sunny
3083,spotted dove,20230606,4,Rocks,sunny
3084,scaly breasted munia,20230606,4,Rocks,sunny
3085,white cheeked barbet,20230606,5,Rocks,sunny
3086,purple rumped sunbird,20230606,5,Rocks,sunny
3087,red whiskered bulbul,20230606,6,Rocks,sunny
3088,scaly breasted munia,20230606,7,Rocks,sunny
3089,oriental magpie robin,20230606,7,Rocks,sunny
3090,white cheeked barbet,20230606,8,Rocks,sunny
3091,black kite,20230606,8,Rocks,sunny
3092,oriental magpie robin,20230606,9,Rocks,sunny
3093,purple rumped sunbird,20230606,9,Rocks,sunny
3094,pale billed flowerpecker,20230606,9,Rocks,sunny
3095,common myna,20230606,10,Rocks,sunny
3096,white browed bulbul,20230606,10,Rocks,sunny
3097,red whiskered bulbul,20230606,10,Rocks,sunny
3098,ashy prinia,20230606,10,Rocks,sunny
3099,scaly breasted munia,20230606,11,Rocks,sunny
3100,red whiskered bulbul,20230606,11,Rocks,sunny
3101,ashy prinia,20230606,11,Rocks,sunny
3102,white cheeked barbet,20230606,11,Rocks,sunny
3103,red whiskered bulbul,20230606,12,Rocks,sunny
3104,ashy prinia,20230606,12,Rocks,sunny
3105,scaly breasted munia,20230606,12,Rocks,sunny
3106,scaly breasted munia,20230606,12,Rocks,sunny
3107,ashy prinia,20230606,12,Rocks,sunny
3108,large billed crow,20230606,12,Rocks,sunny
3109,oriental magpie robin,20230606,14,Rocks,sunny
3110,oriental magpie robin,20230606,15,Rocks,sunny
3111,common myna,20230606,20,Rocks,sunny
3112,oriental magpie robin,20230606,21,Rocks,sunny
3113,scaly breasted munia,20230606,21,Rocks,sunny
3114,ashy prinia,20230606,21,Rocks,sunny
3115,ashy prinia,20230606,22,Rocks,sunny
3116,scaly breasted munia,20230606,22,Rocks,sunny
3117,spotted dove,20230606,22,Rocks,sunny
3118,common myna,20230606,22,Rocks,sunny
3119,purple rumped sunbird,20230606,23,Rocks,sunny
3120,indian white eye,20230606,23,Rocks,sunny
3121,common myna,20230606,24,Rocks,sunny
3122,oriental magpie robin,20230606,24,Rocks,sunny
3123,common myna,20230606,25,Rocks,sunny
3124,oriental magpie robin,20230606,25,Rocks,sunny
3125,scaly breasted munia,20230606,25,Rocks,sunny
3126,ashy prinia,20230606,25,Rocks,sunny
3127,scaly breasted munia,20230606,26,Rocks,sunny
3128,oriental magpie robin,20230606,26,Rocks,sunny
3129,spotted dove,20230606,26,Rocks,sunny
3130,scaly breasted munia,20230606,27,Rocks,sunny
3131,oriental magpie robin,20230606,27,Rocks,sunny
3132,oriental magpie robin,20230606,28,Rocks,sunny
3133,scaly breasted munia,20230606,28,Rocks,sunny
3134,red whiskered bulbul,20230606,28,Rocks,sunny
3135,large billed crow,20230606,28,Rocks,sunny
3136,coppersmith barbet,20230606,28,Rocks,sunny
3137,red whiskered bulbul,20230606,29,Rocks,sunny
3138,common myna,20230606,29,Rocks,sunny
3139,common myna,20230606,30,Rocks,sunny
3140,red whiskered bulbul,20230606,30,Rocks,sunny
3141,red whiskered bulbul,20230606,31,Rocks,sunny
3142,common myna,20230606,31,Rocks,sunny
3143,pale billed flowerpecker,20230606,31,Rocks,sunny
3144,common myna,20230606,32,Rocks,sunny
3145,red whiskered bulbul,20230606,32,Rocks,sunny
3146,indian pond heron,20230606,32,Rocks,sunny
3147,indian white eye,20230606,32,Rocks,sunny
3148,large billed crow,20230606,33,Rocks,sunny
3149,red whiskered bulbul,20230606,33,Rocks,sunny
3150,oriental magpie robin,20230606,33,Rocks,sunny
3151,oriental magpie robin,20230606,34,Rocks,sunny
3152,red whiskered bulbul,20230606,34,Rocks,sunny
3153,red whiskered bulbul,20230606,35,Rocks,sunny
3154,oriental magpie robin,20230606,40,Rocks,sunny
3155,rufous treepie,20230606,40,Rocks,sunny
3156,white browed bulbul,20230606,40,Rocks,sunny
3157,ashy prinia,20230606,40,Rocks,sunny
3158,red whiskered bulbul,20230606,40,Rocks,sunny
3159,small minivet,20230606,41,Rocks,sunny
3160,red whiskered bulbul,20230606,41,Rocks,sunny
3161,oriental magpie robin,20230606,41,Rocks,sunny
3162,ashy prinia,20230606,41,Rocks,sunny
3163,red whiskered bulbul,20230606,42,Rocks,sunny
3164,small minivet,20230606,42,Rocks,sunny
3165,indian white eye,20230606,43,Rocks,sunny
3166,oriental magpie robin,20230606,44,Rocks,sunny
3167,ashy prinia,20230606,44,Rocks,sunny
3168,red whiskered bulbul,20230606,44,Rocks,sunny
3169,black kite,20230606,44,Rocks,sunny
3170,red whiskered bulbul,20230606,45,Rocks,sunny
3171,pale billed flowerpecker,20230606,45,Rocks,sunny
3172,oriental magpie robin,20230606,46,Rocks,sunny
3173,scaly breasted munia,20230606,46,Rocks,sunny
3174,pale billed flowerpecker,20230606,46,Rocks,sunny
3175,red whiskered bulbul,20230606,46,Rocks,sunny
3176,red whiskered bulbul,20230606,47,Rocks,sunny
3177,black kite,20230606,47,Rocks,sunny
3178,oriental magpie robin,20230606,47,Rocks,sunny
3179,large billed crow,20230606,47,Rocks,sunny
3180,coppersmith barbet,20230606,47,Rocks,sunny
3181,black kite,20230606,48,Rocks,sunny
3182,red whiskered bulbul,20230606,49,Rocks,sunny
3183,ashy prinia,20230606,49,Rocks,sunny
3184,oriental magpie robin,20230606,49,Rocks,sunny
3185,oriental magpie robin,20230606,50,Rocks,sunny
3186,red whiskered bulbul,20230606,50,Rocks,sunny
3187,white cheeked barbet,20230606,50,Rocks,sunny
3188,scaly breasted munia,20230606,51,Rocks,sunny
3189,red whiskered bulbul,20230606,51,Rocks,sunny
3190,red whiskered bulbul,20230606,52,Rocks,sunny
3191,black kite,20230606,52,Rocks,sunny
3192,white cheeked barbet,20230606,52,Rocks,sunny
3193,black kite,20230606,52,Rocks,sunny
3194,red whiskered bulbul,20230606,52,Rocks,sunny
3195,white cheeked barbet,20230606,52,Rocks,sunny
3196,ashy prinia,20230606,55,Rocks,sunny
3197,oriental magpie robin,20230606,55,Rocks,sunny
3198,coppersmith barbet,20230606,55,Rocks,sunny
3199,red whiskered bulbul,20230606,55,Rocks,sunny
3200,purple rumped sunbird,20230606,55,Rocks,sunny
3201,white browed bulbul,20230606,0,Rocks,sunny
3202,oriental magpie robin,20230606,0,Rocks,sunny
3203,scaly breasted munia,20230606,0,Rocks,sunny
3204,oriental magpie robin,20230606,1,Rocks,sunny
3205,red whiskered bulbul,20230606,1,Rocks,sunny
3206,white cheeked barbet,20230606,1,Rocks,sunny
3207,scaly breasted munia,20230606,1,Rocks,sunny
3208,spotted dove,20230606,2,Rocks,sunny
3209,white browed bulbul,20230606,3,Rocks,sunny
3210,red whiskered bulbul,20230606,3,Rocks,sunny
3211,spotted dove,20230606,3,Rocks,sunny
3212,purple rumped sunbird,20230606,3,Rocks,sunny
3213,oriental magpie robin,20230606,4,Rocks,sunny
3214,spotted dove,20230606,4,Rocks,sunny
3215,scaly breasted munia,20230606,4,Rocks,sunny
3216,white cheeked barbet,20230606,5,Rocks,sunny
3217,purple rumped sunbird,20230606,5,Rocks,sunny
3218,red whiskered bulbul,20230606,6,Rocks,sunny
3219,scaly breasted munia,20230606,7,Rocks,sunny
3220,oriental magpie robin,20230606,7,Rocks,sunny
3221,white cheeked barbet,20230606,8,Rocks,sunny
3222,black kite,20230606,8,Rocks,sunny
3223,oriental magpie robin,20230606,9,Rocks,sunny
3224,purple rumped sunbird,20230606,9,Rocks,sunny
3225,pale billed flowerpecker,20230606,9,Rocks,sunny
3226,common myna,20230606,10,Rocks,sunny
3227,white browed bulbul,20230606,10,Rocks,sunny
3228,red whiskered bulbul,20230606,10,Rocks,sunny
3229,ashy prinia,20230606,10,Rocks,sunny
3230,scaly breasted munia,20230606,11,Rocks,sunny
3231,red whiskered bulbul,20230606,11,Rocks,sunny
3232,ashy prinia,20230606,11,Rocks,sunny
3233,white cheeked barbet,20230606,11,Rocks,sunny
3234,red whiskered bulbul,20230606,12,Rocks,sunny
3235,ashy prinia,20230606,12,Rocks,sunny
3236,scaly breasted munia,20230606,12,Rocks,sunny
3237,scaly breasted munia,20230606,13,Rocks,sunny
3238,ashy prinia,20230606,13,Rocks,sunny
3239,large billed crow,20230606,13,Rocks,sunny
3240,oriental magpie robin,20230606,14,Rocks,sunny
3241,oriental magpie robin,20230606,15,Rocks,sunny
3242,common myna,20230606,20,Rocks,sunny
3243,oriental magpie robin,20230606,21,Rocks,sunny
3244,scaly breasted munia,20230606,21,Rocks,sunny
3245,ashy prinia,20230606,21,Rocks,sunny
3246,ashy prinia,20230606,22,Rocks,sunny
3247,scaly breasted munia,20230606,22,Rocks,sunny
3248,spotted dove,20230606,22,Rocks,sunny
3249,common myna,20230606,22,Rocks,sunny
3250,purple rumped sunbird,20230606,23,Rocks,sunny
3251,indian white eye,20230606,23,Rocks,sunny
3252,common myna,20230606,24,Rocks,sunny
3253,oriental magpie robin,20230606,24,Rocks,sunny
3254,common myna,20230606,25,Rocks,sunny
3255,oriental magpie robin,20230606,25,Rocks,sunny
3256,scaly breasted munia,20230606,25,Rocks,sunny
3257,ashy prinia,20230606,25,Rocks,sunny
3258,scaly breasted munia,20230606,26,Rocks,sunny
3259,oriental magpie robin,20230606,26,Rocks,sunny
3260,spotted dove,20230606,26,Rocks,sunny
3261,scaly breasted munia,20230606,27,Rocks,sunny
3262,oriental magpie robin,20230606,27,Rocks,sunny
3263,oriental magpie robin,20230606,28,Rocks,sunny
3264,scaly breasted munia,20230606,28,Rocks,sunny
3265,red whiskered bulbul,20230606,28,Rocks,sunny
3266,large billed crow,20230606,28,Rocks,sunny
3267,coppersmith barbet,20230606,28,Rocks,sunny
3268,red whiskered bulbul,20230606,29,Rocks,sunny
3269,red whiskered bulbul,20230606,29,Rocks,sunny
3270,common myna,20230606,29,Rocks,sunny
3271,common myna,20230606,30,Rocks,sunny
3272,red whiskered bulbul,20230606,30,Rocks,sunny
3273,red whiskered bulbul,20230606,31,Rocks,sunny
3274,common myna,20230606,31,Rocks,sunny
3275,pale billed flowerpecker,20230606,31,Rocks,sunny
3276,common myna,20230606,32,Rocks,sunny
3277,red whiskered bulbul,20230606,32,Rocks,sunny
3278,indian pond heron,20230606,32,Rocks,sunny
3279,indian white eye,20230606,32,Rocks,sunny
3280,large billed crow,20230606,33,Rocks,sunny
3281,red whiskered bulbul,20230606,33,Rocks,sunny
3282,red whiskered bulbul,20230606,33,Rocks,sunny
3283,oriental magpie robin,20230606,33,Rocks,sunny
3284,oriental magpie robin,20230606,34,Rocks,sunny
3285,red whiskered bulbul,20230606,34,Rocks,sunny
3286,red whiskered bulbul,20230606,35,Rocks,sunny
3287,oriental magpie robin,20230606,40,Rocks,sunny
3288,rufous treepie,20230606,40,Rocks,sunny
3289,white browed bulbul,20230606,40,Rocks,sunny
3290,ashy prinia,20230606,40,Rocks,sunny
3291,red whiskered bulbul,20230606,40,Rocks,sunny
3292,small minivet,20230606,41,Rocks,sunny
3293,red whiskered bulbul,20230606,41,Rocks,sunny
3294,oriental magpie robin,20230606,41,Rocks,sunny
3295,ashy prinia,20230606,41,Rocks,sunny
3296,red whiskered bulbul,20230606,42,Rocks,sunny
3297,small minivet,20230606,42,Rocks,sunny
3298,indian white eye,20230606,43,Rocks,sunny
3299,oriental magpie robin,20230606,44,Rocks,sunny
3300,ashy prinia,20230606,44,Rocks,sunny
3301,red whiskered bulbul,20230606,44,Rocks,sunny
3302,black kite,20230606,44,Rocks,sunny
3303,red whiskered bulbul,20230606,45,Rocks,sunny
3304,pale billed flowerpecker,20230606,45,Rocks,sunny
3305,oriental magpie robin,20230606,46,Rocks,sunny
3306,scaly breasted munia,20230606,46,Rocks,sunny
3307,pale billed flowerpecker,20230606,46,Rocks,sunny
3308,red whiskered bulbul,20230606,46,Rocks,sunny
3309,red whiskered bulbul,20230606,47,Rocks,sunny
3310,red whiskered bulbul,20230606,47,Rocks,sunny
3311,black kite,20230606,47,Rocks,sunny
3312,oriental magpie robin,20230606,47,Rocks,sunny
3313,large billed crow,20230606,47,Rocks,sunny
3314,white cheeked barbet,20230606,47,Rocks,sunny
3315,black kite,20230606,48,Rocks,sunny
3316,red whiskered bulbul,20230606,49,Rocks,sunny
3317,white browed bulbul,20230606,49,Rocks,sunny
3318,oriental magpie robin,20230606,50,Rocks,sunny
3319,red whiskered bulbul,20230606,50,Rocks,sunny
3320,white cheeked barbet,20230606,50,Rocks,sunny
3321,scaly breasted munia,20230606,51,Rocks,sunny
3322,red whiskered bulbul,20230606,51,Rocks,sunny
3323,red whiskered bulbul,20230606,52,Rocks,sunny
3324,black kite,20230606,52,Rocks,sunny
3325,white cheeked barbet,20230606,52,Rocks,sunny
3326,black kite,20230606,52,Rocks,sunny
3327,red whiskered bulbul,20230606,52,Rocks,sunny
3328,white cheeked barbet,20230606,52,Rocks,sunny
3329,ashy prinia,20230606,55,Rocks,sunny
3330,oriental magpie robin,20230606,55,Rocks,sunny
3331,white cheeked barbet,20230606,55,Rocks,sunny
3332,red whiskered bulbul,20230606,55,Rocks,sunny
3333,purple rumped sunbird,20230606,55,Rocks,sunny
3334,common myna,20230526,0,B7,sunny
3335,common myna,20230526,1,B7,sunny
3336,rose ringed parakeet,20230526,1,B7,sunny
3337,common myna,20230526,3,B7,sunny
3338,common myna,20230526,5,B7,sunny
3339,common myna,20230526,6,B7,sunny
3340,large billed crow,20230526,9,B7,sunny
3341,large billed crow,20230526,11,B7,sunny
3342,black kite,20230526,12,B7,sunny
3343,large billed crow,20230526,13,B7,sunny
3344,rose ringed parakeet,20230526,13,B7,sunny
3345,large billed crow,20230526,15,B7,sunny
3346,large billed crow,20230526,16,B7,sunny
3347,oriental magpie robin,20230526,17,B7,sunny
3348,rose ringed parakeet,20230526,19,B7,sunny
3349,red whiskered bulbul,20230526,20,B7,sunny
3350,pale billed flowerpecker,20230526,24,B7,sunny
3351,large billed crow,20230526,27,B7,sunny
3352,pale billed flowerpecker,20230526,28,B7,sunny
3353,rose ringed parakeet,20230526,29,B7,sunny
3354,black kite,20230526,40,B7,sunny
3355,common myna,20230526,42,B7,sunny
3356,common myna,20230526,43,B7,sunny
3357,common myna,20230526,44,B7,sunny
3358,common myna,20230526,45,B7,sunny
3359,white cheeked barbet,20230526,45,B7,sunny
3360,large billed crow,20230526,46,B7,sunny
3361,common myna,20230526,46,B7,sunny
3362,white cheeked barbet,20230526,46,B7,sunny
3363,common myna,20230526,47,B7,sunny
3364,oriental magpie robin,20230526,47,B7,sunny
3365,common myna,20230526,48,B7,sunny
3366,large billed crow,20230526,48,B7,sunny
3367,common myna,20230526,49,B7,sunny
3368,common myna,20230526,50,B7,sunny
3369,common myna,20230526,51,B7,sunny
3370,large billed crow,20230526,52,B7,sunny
3371,common myna,20230526,54,B7,sunny
3372,large billed crow,20230526,54,B7,sunny
3373,common myna,20230526,56,B7,sunny
3374,common myna,20230526,0,B7,sunny
3375,common myna,20230526,1,B7,sunny
3376,rose ringed parakeet,20230526,1,B7,sunny
3377,common myna,20230526,3,B7,sunny
3378,common myna,20230526,5,B7,sunny
3379,common myna,20230526,6,B7,sunny
3380,large billed crow,20230526,9,B7,sunny
3381,large billed crow,20230526,11,B7,sunny
3382,black kite,20230526,12,B7,sunny
3383,black kite,20230526,12,B7,sunny
3384,large billed crow,20230526,13,B7,sunny
3385,rose ringed parakeet,20230526,13,B7,sunny
3386,large billed crow,20230526,15,B7,sunny
3387,large billed crow,20230526,16,B7,sunny
3388,oriental magpie robin,20230526,17,B7,sunny
3389,rose ringed parakeet,20230526,19,B7,sunny
3390,red whiskered bulbul,20230526,20,B7,sunny
3391,pale billed flowerpecker,20230526,24,B7,sunny
3392,large billed crow,20230526,27,B7,sunny
3393,pale billed flowerpecker,20230526,28,B7,sunny
3394,rose ringed parakeet,20230526,29,B7,sunny
3395,black kite,20230526,40,B7,sunny
3396,common myna,20230526,42,B7,sunny
3397,common myna,20230526,43,B7,sunny
3398,common myna,20230526,44,B7,sunny
3399,common myna,20230526,45,B7,sunny
3400,white cheeked barbet,20230526,45,B7,sunny
3401,large billed crow,20230526,46,B7,sunny
3402,common myna,20230526,46,B7,sunny
3403,white cheeked barbet,20230526,46,B7,sunny
3404,common myna,20230526,47,B7,sunny
3405,oriental magpie robin,20230526,47,B7,sunny
3406,common myna,20230526,48,B7,sunny
3407,large billed crow,20230526,48,B7,sunny
3408,common myna,20230526,49,B7,sunny
3409,common myna,20230526,50,B7,sunny
3410,common myna,20230526,51,B7,sunny
3411,large billed crow,20230526,52,B7,sunny
3412,common myna,20230526,54,B7,sunny
3413,large billed crow,20230526,54,B7,sunny
3414,common myna,20230526,56,B7,sunny
3415,large billed crow,20230525,0,Jubilee,cloudy
3416,rose ringed parakeet,20230525,1,Jubilee,cloudy
3417,large billed crow,20230525,1,Jubilee,cloudy
3418,black kite,20230525,2,Jubilee,cloudy
3419,large billed crow,20230525,2,Jubilee,cloudy
3420,black kite,20230525,3,Jubilee,cloudy
3421,black kite,20230525,4,Jubilee,cloudy
3422,large billed crow,20230525,4,Jubilee,cloudy
3423,black kite,20230525,5,Jubilee,cloudy
3424,large billed crow,20230525,5,Jubilee,cloudy
3425,large billed crow,20230525,6,Jubilee,cloudy
3426,black kite,20230525,6,Jubilee,cloudy
3427,large billed crow,20230525,7,Jubilee,cloudy
3428,rose ringed parakeet,20230525,7,Jubilee,cloudy
3429,black kite,20230525,7,Jubilee,cloudy
3430,black kite,20230525,8,Jubilee,cloudy
3431,large billed crow,20230525,8,Jubilee,cloudy
3432,large billed crow,20230525,9,Jubilee,cloudy
3433,black kite,20230525,9,Jubilee,cloudy
3434,black kite,20230525,10,Jubilee,cloudy
3435,black kite,20230525,11,Jubilee,cloudy
3436,black kite,20230525,12,Jubilee,cloudy
3437,large billed crow,20230525,12,Jubilee,cloudy
3438,black kite,20230525,13,Jubilee,cloudy
3439,large billed crow,20230525,13,Jubilee,cloudy
3440,large billed crow,20230525,14,Jubilee,cloudy
3441,black kite,20230525,15,Jubilee,cloudy
3442,large billed crow,20230525,20,Jubilee,cloudy
3443,shikra,20230525,20,Jubilee,cloudy
3444,large billed crow,20230525,21,Jubilee,cloudy
3445,black kite,20230525,21,Jubilee,cloudy
3446,black kite,20230525,22,Jubilee,cloudy
3447,large billed crow,20230525,22,Jubilee,cloudy
3448,large billed crow,20230525,23,Jubilee,cloudy
3449,black kite,20230525,23,Jubilee,cloudy
3450,large billed crow,20230525,24,Jubilee,cloudy
3451,black kite,20230525,24,Jubilee,cloudy
3452,black kite,20230525,25,Jubilee,cloudy
3453,large billed crow,20230525,25,Jubilee,cloudy
3454,black kite,20230525,26,Jubilee,cloudy
3455,black kite,20230525,27,Jubilee,cloudy
3456,large billed crow,20230525,27,Jubilee,cloudy
3457,large billed crow,20230525,28,Jubilee,cloudy
3458,large billed crow,20230525,29,Jubilee,cloudy
3459,black kite,20230525,29,Jubilee,cloudy
3460,large billed crow,20230525,30,Jubilee,cloudy
3461,black kite,20230525,30,Jubilee,cloudy
3462,large billed crow,20230525,31,Jubilee,cloudy
3463,black kite,20230525,31,Jubilee,cloudy
3464,large billed crow,20230525,32,Jubilee,cloudy
3465,rose ringed parakeet,20230525,32,Jubilee,cloudy
3466,black kite,20230525,33,Jubilee,cloudy
3467,large billed crow,20230525,33,Jubilee,cloudy
3468,black kite,20230525,34,Jubilee,cloudy
3469,large billed crow,20230525,35,Jubilee,cloudy
3470,black kite,20230525,35,Jubilee,cloudy
3471,large billed crow,20230525,40,Jubilee,cloudy
3472,black kite,20230525,40,Jubilee,cloudy
3473,large billed crow,20230525,41,Jubilee,cloudy
3474,black kite,20230525,41,Jubilee,cloudy
3475,large billed crow,20230525,42,Jubilee,cloudy
3476,black kite,20230525,42,Jubilee,cloudy
3477,large billed crow,20230525,43,Jubilee,cloudy
3478,black kite,20230525,43,Jubilee,cloudy
3479,large billed crow,20230525,44,Jubilee,cloudy
3480,black kite,20230525,44,Jubilee,cloudy
3481,large billed crow,20230525,45,Jubilee,cloudy
3482,oriental magpie robin,20230525,45,Jubilee,cloudy
3483,black kite,20230525,45,Jubilee,cloudy
3484,oriental magpie robin,20230525,46,Jubilee,cloudy
3485,large billed crow,20230525,46,Jubilee,cloudy
3486,black kite,20230525,46,Jubilee,cloudy
3487,oriental magpie robin,20230525,47,Jubilee,cloudy
3488,large billed crow,20230525,47,Jubilee,cloudy
3489,black kite,20230525,47,Jubilee,cloudy
3490,oriental magpie robin,20230525,48,Jubilee,cloudy
3491,large billed crow,20230525,48,Jubilee,cloudy
3492,black kite,20230525,49,Jubilee,cloudy
3493,large billed crow,20230525,49,Jubilee,cloudy
3494,asian koel,20230525,49,Jubilee,cloudy
3495,white throated kingfisher,20230525,49,Jubilee,cloudy
3496,oriental magpie robin,20230525,49,Jubilee,cloudy
3497,large billed crow,20230525,50,Jubilee,cloudy
3498,black kite,20230525,50,Jubilee,cloudy
3499,oriental magpie robin,20230525,50,Jubilee,cloudy
3500,oriental magpie robin,20230525,51,Jubilee,cloudy
3501,large billed crow,20230525,51,Jubilee,cloudy
3502,black kite,20230525,51,Jubilee,cloudy
3503,large billed crow,20230525,52,Jubilee,cloudy
3504,oriental magpie robin,20230525,52,Jubilee,cloudy
3505,large billed crow,20230525,53,Jubilee,cloudy
3506,black kite,20230525,53,Jubilee,cloudy
3507,black kite,20230525,54,Jubilee,cloudy
3508,large billed crow,20230525,54,Jubilee,cloudy
3509,large billed crow,20230525,55,Jubilee,cloudy
3510,oriental magpie robin,20230525,55,Jubilee,cloudy
3511,black kite,20230525,55,Jubilee,cloudy
3512,large billed crow,20230525,0,Jubilee ,cloudy
3513,rose ringed parakeet,20230525,1,Jubilee ,cloudy
3514,large billed crow,20230525,1,Jubilee ,cloudy
3515,black kite,20230525,2,Jubilee ,cloudy
3516,large billed crow,20230525,2,Jubilee ,cloudy
3517,black kite,20230525,3,Jubilee ,cloudy
3518,black kite,20230525,4,Jubilee ,cloudy
3519,large billed crow,20230525,4,Jubilee ,cloudy
3520,black kite,20230525,5,Jubilee ,cloudy
3521,black kite,20230525,5,Jubilee ,cloudy
3522,large billed crow,20230525,5,Jubilee ,cloudy
3523,large billed crow,20230525,6,Jubilee ,cloudy
3524,black kite,20230525,6,Jubilee ,cloudy
3525,large billed crow,20230525,7,Jubilee ,cloudy
3526,rose ringed parakeet,20230525,7,Jubilee ,cloudy
3527,black kite,20230525,7,Jubilee ,cloudy
3528,black kite,20230525,8,Jubilee ,cloudy
3529,large billed crow,20230525,8,Jubilee ,cloudy
3530,large billed crow,20230525,9,Jubilee ,cloudy
3531,large billed crow,20230525,9,Jubilee ,cloudy
3532,black kite,20230525,9,Jubilee ,cloudy
3533,black kite,20230525,9,Jubilee ,cloudy
3534,black kite,20230525,10,Jubilee ,cloudy
3535,black kite,20230525,10,Jubilee ,cloudy
3536,black kite,20230525,11,Jubilee ,cloudy
3537,black kite,20230525,12,Jubilee ,cloudy
3538,black kite,20230525,12,Jubilee ,cloudy
3539,large billed crow,20230525,12,Jubilee ,cloudy
3540,black kite,20230525,13,Jubilee ,cloudy
3541,black kite,20230525,13,Jubilee ,cloudy
3542,large billed crow,20230525,13,Jubilee ,cloudy
3543,large billed crow,20230525,14,Jubilee ,cloudy
3544,black kite,20230525,15,Jubilee ,cloudy
3545,large billed crow,20230525,20,Jubilee ,cloudy
3546,shikra,20230525,20,Jubilee ,cloudy
3547,large billed crow,20230525,21,Jubilee ,cloudy
3548,black kite,20230525,21,Jubilee ,cloudy
3549,black kite,20230525,22,Jubilee ,cloudy
3550,large billed crow,20230525,22,Jubilee ,cloudy
3551,large billed crow,20230525,23,Jubilee ,cloudy
3552,black kite,20230525,23,Jubilee ,cloudy
3553,large billed crow,20230525,24,Jubilee ,cloudy
3554,black kite,20230525,24,Jubilee ,cloudy
3555,black kite,20230525,25,Jubilee ,cloudy
3556,large billed crow,20230525,25,Jubilee ,cloudy
3557,black kite,20230525,26,Jubilee ,cloudy
3558,black kite,20230525,27,Jubilee ,cloudy
3559,large billed crow,20230525,27,Jubilee ,cloudy
3560,large billed crow,20230525,28,Jubilee ,cloudy
3561,large billed crow,20230525,29,Jubilee ,cloudy
3562,black kite,20230525,29,Jubilee ,cloudy
3563,large billed crow,20230525,30,Jubilee ,cloudy
3564,black kite,20230525,30,Jubilee ,cloudy
3565,large billed crow,20230525,31,Jubilee ,cloudy
3566,black kite,20230525,31,Jubilee ,cloudy
